user_id,traffic_source,time_on_platform,courses_viewed,signup_date,last_active_date,is_enrolled,is_churned,revenue_generated
9379643f-1ecc-4d52-b609-2c6f93e78263,Organic Search,7.0,7,2025-11-16,2025-11-30,1,0,185.1
81af7fcd-297d-4bfc-91a0-4c135006261a,Social Media,64.11,7,2025-07-15,2025-08-09,1,0,493.92
d12aea75-4ad3-4658-8e76-92bb6772472b,Google Ads,21.5,7,2025-06-20,2025-07-11,1,0,213.15
2bb26013-0b8d-40fe-9afa-41fdae30dfac,Google Ads,39.46,3,2025-08-15,2025-08-16,0,0,0.0
d1ab30f4-9dc1-4400-9d7c-1298c2267caa,Referral,8.23,8,2026-04-27,2026-05-02,0,0,0.0
c13ff547-c2dd-4a6e-9bb1-4897702056b4,Email Campaign,14.09,9,2026-04-10,2026-04-26,1,0,122.27
6c2f1416-7980-406b-ba55-763ebc97ea6c,Email Campaign,28.18,7,2025-05-15,2025-05-23,1,0,124.18
bbb0ae03-9c67-429f-a5b4-a991612fbaac,Organic Search,41.49,8,2025-10-30,2025-11-26,1,0,280.75
79f7bbee-e03c-4135-847f-0e4d655aaa2c,Organic Search,27.9,2,2025-07-05,2025-07-10,0,0,0.0
8736b06e-d49b-4a7a-9c49-14b040736742,Google Ads,24.72,1,2025-05-14,2025-05-17,0,0,0.0
27a2fd3f-71e9-45bb-bc9f-bfadabcdea6a,Organic Search,10.11,5,2025-10-31,2025-11-22,1,0,170.4
85a0d451-0178-4be2-96b7-c2788db6a3a5,Direct,26.74,2,2025-07-09,2025-07-13,0,0,0.0
80bcd526-e7a0-4085-9408-d608c3bdd558,Email Campaign,37.92,7,2025-05-16,2025-05-24,1,0,328.42
725e588e-22bd-4e32-b68a-27459ce308c4,Organic Search,61.8,4,2026-01-27,2026-02-01,0,0,0.0
c0aa76d7-875c-43c8-b234-d1d734a88462,Organic Search,20.55,1,2026-03-23,2026-03-23,0,0,0.0
c4d7a1e1-974b-4429-81aa-75eec74537d2,Organic Search,34.99,6,2025-06-11,2025-06-27,1,0,434.23
1fcb4688-7265-4744-9d04-0313ff800eb4,Referral,84.97,4,2026-03-29,2026-04-06,1,0,104.0
e2ce0fac-a157-4444-8d46-95346ae73648,Google Ads,18.73,8,2025-10-31,2025-10-31,0,0,0.0
d5d35ed6-ee33-49eb-8ba8-f74933a2b2a8,Google Ads,52.25,4,2025-10-28,2025-11-22,1,0,400.82
15dacbe3-53bd-4573-b755-a46b2e6a34b8,Social Media,46.43,10,2025-07-04,2025-07-08,1,0,72.62
d068c154-ff81-41f4-8832-8bc8d3249afe,Direct,27.13,1,2026-03-30,2026-04-12,1,0,164.6
5a40902d-6f59-4d5a-a4f7-d8d666ea112f,Google Ads,20.15,7,2026-01-02,2026-01-14,1,0,82.67
34b5c865-84e7-4556-8a5c-77f01170c3d2,Direct,1.63,5,2025-12-09,2025-12-09,0,0,0.0
143c8084-6364-48cd-9b63-44e2b6adee50,Google Ads,21.18,6,2026-02-09,2026-02-12,0,0,0.0
e1c5788b-d551-459a-b8ff-711a53a985af,Email Campaign,53.9,8,2025-07-24,2025-08-19,1,0,304.45
7789cd3f-7182-4cde-8cb6-4524e598fb18,Organic Search,57.05,0,2025-10-05,2025-10-07,0,0,0.0
37fb9af7-122a-45e4-abbf-0bb0c0a7e387,Google Ads,62.2,3,2026-05-07,2026-05-11,0,0,0.0
5acc3fd5-11b5-4288-b35c-f4294846881b,Social Media,9.39,10,2026-03-29,2026-04-02,0,0,0.0
8445b7bb-0cf7-4dc7-bdec-3f3b214f6558,Direct,19.66,8,2025-08-16,2025-08-25,1,0,102.67
0f1dad7f-1972-4364-850e-b591c97c6db8,Google Ads,42.08,7,2025-09-19,2025-09-22,0,0,0.0
869265b8-ee48-4062-8272-1e6b93d15b16,Direct,9.13,1,2025-08-15,2025-08-16,0,0,0.0
d8f37cb2-d92c-4f9d-a0e0-dd8878b5bd5f,Referral,14.74,1,2026-01-10,2026-01-13,0,0,0.0
8f4575f8-0f89-4d46-b431-876124f87546,Social Media,16.53,3,2026-02-10,2026-02-12,0,0,0.0
47547dd0-a854-4dbd-a3e6-cc143c8a2c43,Social Media,32.58,2,2025-09-02,2025-09-03,0,0,0.0
85133dbb-6eaf-469a-ab3c-c51699f871a9,Referral,13.89,8,2025-10-21,2025-11-08,1,0,456.88
b0ebb7d6-1b33-43e8-8776-fc3a8964999c,Organic Search,39.14,0,2026-02-02,2026-02-24,1,1,298.18
c0d0bd46-0041-4ef1-a5e2-025a97d4bd4e,Social Media,34.91,0,2026-04-11,2026-04-15,0,0,0.0
0a34c65d-48b7-481c-9799-712ef42f8e7d,Referral,12.96,8,2026-01-31,2026-02-15,1,0,134.16
ed507599-df55-4ba0-8587-14bb97021ad7,Google Ads,32.38,3,2026-04-02,2026-04-03,1,0,462.77
f7e3162f-c0df-4f08-8e8e-b35f3eaea697,Organic Search,2.3,9,2025-12-18,2025-12-23,1,0,453.06
3ced1e4f-d344-4a0a-b1c9-6e3b86fb50a9,Social Media,23.18,3,2026-04-14,2026-04-19,0,0,0.0
857b2164-5db9-4a66-8162-784c891daa80,Direct,19.95,4,2025-11-30,2025-12-27,1,1,182.35
0fd67894-949b-49d6-9c43-affe62712170,Google Ads,94.32,1,2025-07-01,2025-07-06,0,0,0.0
bc4a252c-947b-4fb8-bd3a-ab421fcf41c6,Email Campaign,11.04,3,2026-04-08,2026-04-12,0,0,0.0
c9b68de8-7724-4a73-aed4-b088b9346a9e,Organic Search,42.73,1,2025-07-21,2025-07-24,0,0,0.0
97b1511b-3e3d-44d1-b711-c41ec5e05149,Organic Search,59.87,8,2025-08-04,2025-08-29,1,0,156.49
dec583b7-8d35-404d-958b-ae44c1133eca,Google Ads,11.94,10,2025-08-29,2025-09-01,0,0,0.0
06c6bcdb-5691-4c6e-841a-06693bc527f3,Referral,38.75,5,2026-03-30,2026-04-09,1,1,448.22
3a549c41-0def-4ce3-98f9-b9ac07322757,Organic Search,13.02,5,2025-11-16,2025-11-29,1,0,173.53
d6718018-94ec-4cbe-8863-92b7d45fe153,Organic Search,45.32,10,2026-05-04,2026-05-08,0,0,0.0
bfa0b0cb-761e-4110-bd2c-d55be044976a,Organic Search,15.12,5,2025-07-30,2025-07-30,0,0,0.0
4126d34d-df2f-42f1-884b-9ae9e3147dbb,Referral,43.54,1,2026-04-12,2026-04-15,0,0,0.0
77ed086e-35f6-4896-8a78-bea2d570856c,Social Media,37.07,1,2026-02-17,2026-02-20,0,0,0.0
475a0317-126a-484e-9717-3c285a653681,Organic Search,17.76,8,2025-11-21,2025-11-25,0,0,0.0
3ffb4538-243b-4ee5-90a3-18827be36ace,Email Campaign,95.28,7,2026-04-03,2026-04-08,1,0,185.67
5ad8fcb5-6d6f-44c7-9a51-57aa3951018a,Social Media,56.65,10,2026-03-28,2026-04-18,1,0,132.81
c3eeec0a-df15-46b8-963e-21785cb61fa5,Referral,8.25,1,2025-10-10,2025-10-14,0,0,0.0
96e736d3-03e6-4f39-9114-9da4da718e48,Social Media,34.71,6,2026-03-15,2026-03-18,1,0,286.27
df625bc1-e3b2-4940-ba31-678a0b51bc3b,Google Ads,25.7,7,2025-10-08,2025-10-13,0,0,0.0
b5cc7de2-928a-4c10-8c95-22ebd7a091c8,Social Media,42.9,7,2025-07-07,2025-07-08,0,0,0.0
021cdbe3-4071-407d-99ab-610ee131260a,Social Media,22.98,1,2025-07-01,2025-07-26,1,0,219.46
1772549d-758a-42c3-a08f-045af67be2cf,Referral,41.17,1,2026-01-23,2026-01-29,1,0,266.54
aa0f81d9-a59a-473d-ae14-ae7cd70b1115,Organic Search,62.37,7,2025-12-08,2025-12-11,1,0,425.35
27de4084-46d4-48ac-932d-d5464cde074b,Referral,27.49,8,2026-02-01,2026-02-23,1,0,443.92
dd38af11-07cd-47e6-90a6-d86615635ffa,Direct,10.82,9,2025-11-14,2025-11-16,0,0,0.0
e93b4468-b649-49b2-85d6-9528d95cef6a,Direct,27.47,2,2025-10-14,2025-10-18,0,0,0.0
743150dd-4fa3-43c2-88f1-bbe489ee449a,Organic Search,58.27,9,2025-09-23,2025-10-10,1,0,154.83
fdf2e981-8d79-43e7-8235-9e400b07f187,Email Campaign,22.01,9,2025-12-03,2025-12-11,1,0,157.42
e8f21ba4-210a-45b2-8cb9-a93f1a3c2cf9,Social Media,4.12,1,2025-07-16,2025-07-18,0,0,0.0
da0ff2b4-1937-4e7d-a790-8dc88cebc4fb,Email Campaign,51.19,10,2025-06-28,2025-06-30,1,0,94.63
f1a4ad9c-6e01-4e87-8174-51a99c8e4af2,Direct,41.31,2,2025-06-13,2025-06-27,1,0,295.15
89a141bb-d4e1-404e-81c8-5158ce709d09,Google Ads,103.49,9,2025-08-17,2025-08-19,1,0,421.82
00be1c12-b970-4ec4-86dc-ddb479b71fe3,Referral,12.55,1,2025-07-25,2025-07-30,0,0,0.0
81c3e1e7-a0ad-4cb3-bf35-55b7d40cd8e7,Organic Search,17.0,0,2025-11-28,2025-12-03,0,0,0.0
6b0f59fd-f976-45e7-8a24-254cda2f7853,Email Campaign,3.52,3,2025-05-13,2025-05-17,0,0,0.0
24ed80c6-d471-4470-b085-eb659a415a8a,Social Media,29.34,10,2026-05-09,2026-06-07,1,0,177.85
256a21e3-25df-4fb6-a117-c9627a8264c8,Google Ads,21.59,6,2025-11-13,2025-11-17,0,0,0.0
e02fa026-060d-4c83-ae1e-b8e5f0378dc6,Social Media,35.28,9,2026-01-30,2026-02-17,1,0,178.84
eb5e554b-fbec-4abc-b31c-0aa7748389d0,Organic Search,40.12,2,2026-01-05,2026-01-07,0,0,0.0
cd9cd596-be37-47e9-a6e0-b798edf7169d,Direct,20.39,6,2026-03-14,2026-04-02,1,0,112.48
94e9f9c0-96c8-4c52-a398-773d33b1cb82,Google Ads,11.06,7,2026-03-24,2026-03-27,0,0,0.0
0329d1e5-49bd-48aa-8cf3-03b45c9fd68b,Referral,31.55,2,2025-12-10,2025-12-15,0,0,0.0
3cd01240-45f3-48cc-bdb9-6e1279df0e02,Google Ads,31.7,6,2025-11-13,2025-11-25,1,0,364.63
17123a4d-41af-4f1d-8da2-53cd1e172afe,Direct,47.09,6,2025-12-30,2026-01-14,1,0,380.42
4b77c0a9-4d57-439d-97d7-145b4ef5487a,Direct,116.85,9,2025-06-11,2025-06-13,0,0,0.0
b6a27c86-935c-4ea2-b610-034a4b154289,Direct,35.03,9,2026-01-08,2026-02-06,1,0,210.88
855887ea-2dd0-4edf-95f1-72c9286eb7c5,Google Ads,2.89,2,2025-09-10,2025-09-14,0,0,0.0
1b234cc7-adc3-4d63-8234-bf7f84c350c5,Google Ads,18.04,9,2025-06-02,2025-06-18,1,0,151.26
7806c5a1-8f8b-4af8-954f-1ef12721ab1b,Referral,22.93,9,2025-05-30,2025-06-03,0,0,0.0
97f066d3-f5f5-4cab-8102-d9e52c71343f,Social Media,38.98,8,2025-09-30,2025-10-04,0,0,0.0
0c99a0f7-252f-4cb6-9294-ae95f12ebe51,Social Media,66.85,6,2025-12-16,2025-12-18,1,0,472.69
47265309-9c60-42ea-8d1e-5ab27decba35,Email Campaign,33.78,10,2025-11-09,2025-11-11,0,0,0.0
6d1ff366-78c3-44c0-aa6c-5ad90820af45,Google Ads,10.13,9,2026-03-27,2026-04-07,1,0,88.39
56280eb9-e969-49e1-805a-b0800af9a296,Organic Search,72.12,10,2026-03-19,2026-03-19,0,0,0.0
4b6f3c57-e40b-48b7-949f-de2bf0b8ed53,Referral,6.46,9,2025-08-04,2025-08-04,0,0,0.0
0a9aa195-bcb2-4c6b-bdbf-9011ae0e9187,Social Media,19.73,9,2025-10-16,2025-10-19,0,0,0.0
a4ea2cea-19a2-414e-a8e4-315425f8568f,Direct,33.1,1,2025-10-08,2025-10-12,0,0,0.0
cab710bd-f1fb-47a4-a593-d80d4e34d682,Direct,10.03,3,2025-05-17,2025-05-17,0,0,0.0
b5dfac85-3386-42c2-abb8-6758df59bc95,Social Media,41.26,5,2025-06-19,2025-07-19,1,0,381.94
16189ed9-b9a5-48e2-b6c9-d502fa7c5de9,Organic Search,28.82,1,2026-03-08,2026-03-13,0,0,0.0
36f97b6c-7ef2-4cbf-ba2f-a6decb47954a,Organic Search,42.66,6,2026-03-08,2026-03-16,1,0,62.82
89cf3d21-f1dd-4c47-8386-faf6309f77fa,Google Ads,53.4,2,2026-05-10,2026-05-12,0,0,0.0
cdeeee33-8b71-40b2-8775-e489e1b53710,Google Ads,22.46,3,2025-10-05,2025-10-27,1,0,206.65
06ceb77a-828b-4c70-afee-4be645892f90,Social Media,9.75,8,2025-10-31,2025-11-06,1,0,285.71
5154dce5-bd01-4f0e-895b-ff0b31cfe6c7,Organic Search,17.59,1,2025-09-21,2025-09-25,0,0,0.0
e52cd558-869e-4c9f-818d-264aece3b019,Organic Search,98.85,4,2025-11-08,2025-11-11,0,0,0.0
29114c24-b28b-4388-907f-fe1587503fb5,Social Media,35.45,1,2025-12-19,2025-12-19,0,0,0.0
8c82043d-dd88-48c2-901d-5d6db938b56d,Organic Search,48.3,5,2025-06-11,2025-06-13,0,0,0.0
d4c7feec-7df9-4665-92cf-f56a77c82973,Direct,29.86,8,2025-08-04,2025-09-01,1,0,346.78
f7b4d85f-20ac-4f01-a105-b80d6d1583d7,Organic Search,20.71,6,2025-05-22,2025-05-25,0,0,0.0
95261783-71a8-4cbf-b30a-3263f8dfd361,Google Ads,15.27,8,2025-08-31,2025-09-01,1,0,340.59
fff891fe-6aca-4d7a-956c-b71d0e365f4e,Social Media,26.48,1,2026-04-13,2026-04-16,0,0,0.0
b4037d8d-ebc5-4cbb-ab28-71527ef31056,Organic Search,14.02,5,2025-12-26,2025-12-29,0,0,0.0
ca85db5a-64b1-42e9-9329-80f71a6fe1f4,Organic Search,24.82,5,2026-03-03,2026-03-04,0,0,0.0
2d932402-4605-480f-b99a-cb2f398b20d2,Social Media,34.07,5,2026-04-30,2026-05-01,0,0,0.0
51a1ce6e-a050-4d95-97aa-f102e4737857,Google Ads,23.87,5,2026-02-02,2026-02-15,1,0,174.2
d6745fc5-733e-4dcc-9a55-9f707d840840,Organic Search,10.39,6,2025-06-07,2025-06-21,1,0,340.14
a2eb1ec6-d9ea-46b1-9549-01bbb08e9e4f,Referral,56.84,1,2026-04-29,2026-05-06,1,0,87.56
dc96ff95-3c26-4d8c-9ac6-ade43a087cb7,Google Ads,8.39,9,2026-03-31,2026-04-24,1,0,180.92
7fd5fae0-a43b-4d8f-bd07-a2409d02696e,Social Media,14.01,10,2025-09-26,2025-10-05,1,0,134.61
d960ed37-6410-45ae-80a8-a173d1b8c041,Google Ads,43.58,7,2026-02-10,2026-02-28,1,0,339.28
da8ed254-3824-4a17-8c01-7e7ad5ad8b16,Direct,29.87,8,2026-01-22,2026-01-25,0,0,0.0
55be376e-c527-45c2-bf5b-eacb0e282f3c,Social Media,8.02,1,2025-10-23,2025-10-26,0,0,0.0
b55d0d20-1083-4382-be0f-5547c57215e6,Social Media,30.11,9,2025-11-29,2025-12-15,1,0,166.58
c05f5c9e-31ee-4855-80f7-332feaad70d1,Google Ads,11.23,2,2025-10-02,2025-10-03,0,0,0.0
fb581fda-7994-4682-8c2d-0fb13c99ba58,Email Campaign,13.69,4,2025-09-27,2025-10-09,1,1,404.07
0096a38c-81c6-4245-bbbb-a80ceb4ef5ae,Email Campaign,33.04,9,2026-02-04,2026-02-18,1,0,421.48
2af7b54d-e5b3-41f0-a82f-e08ac5e82951,Referral,38.61,8,2025-05-22,2025-06-13,1,0,498.94
c092ed63-ed2d-43f8-a3f2-d4ccc66b5b4c,Social Media,24.21,1,2025-09-21,2025-09-24,0,0,0.0
4de698ba-baad-4d20-898f-a3fa6bab899e,Referral,27.0,0,2025-09-21,2025-09-24,0,0,0.0
5f0205ae-76b3-4a8d-80e9-cddd72c39c88,Google Ads,11.99,8,2025-09-14,2025-10-07,1,0,466.4
4e36451b-f303-4a6d-8bb5-d8a131a59a8d,Organic Search,72.5,0,2026-04-10,2026-04-12,0,0,0.0
43f51703-a330-45a7-8c27-26adec25f1ba,Direct,26.78,0,2026-04-15,2026-05-15,1,0,90.12
e2f2b884-45ec-44be-bf65-07ec8daf0fe6,Social Media,20.92,10,2025-07-26,2025-07-30,0,0,0.0
e17f85f2-b838-4888-9111-a8e6f626e9a9,Social Media,13.78,4,2025-10-07,2025-10-08,0,0,0.0
f7055962-f4ca-4289-b532-98d1bc4c3ce0,Email Campaign,30.04,7,2026-01-08,2026-01-28,1,0,424.64
2da519cd-48e7-4b86-a8c6-46cfd38bb5df,Organic Search,29.26,0,2025-09-28,2025-10-02,0,0,0.0
62f350cf-b8bd-4fd4-a3f1-a9a92a20aef3,Direct,14.39,0,2025-09-26,2025-09-30,0,0,0.0
599c44ff-1366-4b38-8c15-88982caf2e39,Google Ads,22.53,5,2025-10-05,2025-10-15,1,0,143.66
4b6c7d8b-3384-4a9e-b1ed-3df651198f81,Social Media,21.43,3,2025-09-29,2025-09-29,0,0,0.0
66a731d2-03eb-46ac-95dd-ebfed73e3499,Google Ads,88.18,9,2025-08-22,2025-08-30,1,0,312.15
bde03632-2bca-4533-95ae-583cbbc8cdc2,Email Campaign,68.58,10,2026-01-03,2026-01-11,1,0,135.81
5645b33c-d93d-49bd-9416-f40426f1a53e,Social Media,8.64,0,2025-10-22,2025-11-18,1,0,92.9
0984345a-4305-4039-ad46-a3e611802949,Google Ads,23.53,6,2025-06-11,2025-06-30,1,0,182.82
fae171ba-4f83-4830-98b4-a9fca07b5bf9,Social Media,1.41,8,2025-07-06,2025-07-06,0,0,0.0
738954ef-13e4-4050-9890-f783248d2281,Organic Search,12.56,7,2026-05-04,2026-05-31,1,0,139.06
0ff3c9e0-3f9e-45ca-8983-605513865eb5,Referral,33.45,0,2026-01-17,2026-01-17,0,0,0.0
8944b9ac-1f4f-42b9-a3ff-d66c62843412,Google Ads,12.02,1,2026-01-29,2026-02-01,0,0,0.0
88a9f556-3dc9-4a85-b25a-0d6aea55aa1e,Email Campaign,16.44,1,2025-11-12,2025-11-12,0,0,0.0
abe37f3e-6500-46d8-974c-2e59f997ba0f,Google Ads,14.94,1,2025-07-23,2025-08-18,1,1,267.32
b2468d08-7431-4124-9bbb-86e5d05ef00c,Email Campaign,12.1,6,2025-08-07,2025-09-03,1,0,472.04
cc54747d-36d5-4eaa-b4f9-11c12b45e66f,Organic Search,14.99,3,2025-11-04,2025-11-15,1,1,84.33
d30b0b7f-2258-4e78-8110-94b807a7d356,Referral,17.44,0,2025-10-02,2025-10-02,0,0,0.0
6193a1ce-e2ed-449c-a92d-145eb24259f8,Organic Search,7.27,4,2026-03-15,2026-03-15,0,0,0.0
16c85e7c-d6c9-49cb-a2a1-ae0c79c4bf56,Referral,52.64,10,2025-10-25,2025-10-27,0,0,0.0
507bed79-d684-443f-b747-73564129fa9d,Direct,49.65,1,2025-06-01,2025-06-06,0,0,0.0
683c3d6f-aace-46b8-92f8-d0a26c91371d,Organic Search,13.84,0,2026-02-12,2026-02-17,0,0,0.0
c3720ffa-92f2-42c7-a23c-441d0b37a7b0,Social Media,46.37,7,2026-02-21,2026-03-16,1,0,252.5
b0fe3b6a-46fc-49fb-93b9-d4b98241ab9e,Organic Search,41.08,1,2026-05-11,2026-05-12,0,0,0.0
a4c0fe38-b495-487a-9937-d0f314a1bd70,Social Media,10.02,8,2026-01-20,2026-01-20,0,0,0.0
4a14e67a-4279-4536-a520-606f5e8d737a,Google Ads,57.16,3,2026-02-19,2026-02-19,0,0,0.0
5f2ecff5-9d30-4791-bce8-8af1db7e72b4,Organic Search,16.14,10,2025-12-31,2026-01-02,0,0,0.0
f3764ac3-b3a4-4031-b533-542fd1dc051d,Direct,5.98,9,2025-10-27,2025-11-05,1,0,92.4
1d5daabc-b857-446f-8c0f-d433f072bf01,Organic Search,10.39,8,2026-01-16,2026-01-20,0,0,0.0
6b3cbb29-a68f-4487-b117-142b57a49b31,Social Media,25.46,6,2025-12-16,2025-12-16,0,0,0.0
c310ffdc-c463-4238-88ef-cc812828ae53,Email Campaign,6.17,1,2025-11-05,2025-11-05,0,0,0.0
a9993aec-ddce-4d6c-aee8-f093b694185a,Google Ads,24.57,1,2025-08-13,2025-08-13,0,0,0.0
8fc1f959-eb8e-4201-8cb9-1bc13171e596,Direct,45.62,9,2025-12-10,2025-12-15,1,0,320.44
5d465d19-5edf-4b0a-92ac-0eee3cf088f0,Organic Search,29.33,5,2025-05-11,2025-06-05,1,0,182.58
2985e2da-3a54-4c86-8eea-5814cecb51f1,Organic Search,11.57,2,2025-06-29,2025-06-30,1,1,449.71
a3ce899c-2983-4c5e-ad55-b7962462cc71,Organic Search,22.64,9,2025-12-08,2025-12-27,1,0,187.0
70dc4875-7526-49a3-a013-cd59a5915be4,Organic Search,22.34,7,2025-12-07,2026-01-04,1,0,317.85
1f1a9334-9839-440a-998c-8031c2e2cb28,Social Media,28.28,1,2025-06-13,2025-06-13,0,0,0.0
36463ea7-4450-4fb2-97f7-65a4695b8ebf,Google Ads,18.89,4,2026-01-03,2026-01-08,0,0,0.0
eba8eed5-0ee2-4f0e-b786-ab6d46d8aec9,Email Campaign,58.75,6,2026-03-16,2026-04-06,1,0,429.75
210acaf1-3c04-48a0-87cb-2f6cde32f5fe,Organic Search,19.0,6,2025-09-23,2025-10-07,1,1,195.04
928640c7-158f-4dcf-90aa-c4bb9fa4bd16,Email Campaign,22.54,8,2025-11-05,2025-11-18,1,0,72.81
19451a8a-57c1-47de-b834-4483d9b97aaf,Referral,11.57,1,2025-09-10,2025-10-10,1,1,91.78
8cdcf0ac-cd97-4781-8912-5e7c5d7da212,Referral,7.45,2,2025-07-07,2025-07-08,1,1,331.89
3653df9e-b01d-43ee-8059-d966015164ea,Google Ads,3.05,8,2025-08-06,2025-08-11,0,0,0.0
5c1253b0-5660-4212-a33c-2a70c59c0f23,Google Ads,19.22,8,2025-10-24,2025-11-14,1,0,249.42
a7558cae-4bd0-4c9f-a687-b4107205c920,Email Campaign,24.75,8,2025-12-24,2026-01-20,1,0,362.57
69464dc0-da59-4fb9-adeb-45829df16116,Organic Search,25.91,9,2026-04-10,2026-04-15,1,0,265.77
cc74e7bb-cc3c-40fe-bf15-caa313cde3a8,Social Media,8.78,1,2025-07-20,2025-07-20,0,0,0.0
4fc8be49-3ed3-4f81-ac56-bde85dfe3c3e,Social Media,75.5,2,2026-05-05,2026-05-05,0,0,0.0
1b319488-7821-4ad9-bbbd-0fa890c08a97,Referral,69.66,8,2025-11-18,2025-11-29,1,0,94.84
11f6d5c5-c7a6-4f0f-8735-fdd7a3b2a428,Social Media,33.33,2,2026-02-18,2026-02-20,1,0,224.41
1c5552f4-e086-4f80-9918-f99f6296e11b,Direct,12.55,3,2025-10-15,2025-10-18,0,0,0.0
95584db5-299a-4123-8a4d-e0e70bab8f74,Social Media,19.43,7,2025-07-25,2025-08-20,1,0,205.27
6c72f066-b0fb-41c2-921e-f64f92f7a73c,Referral,56.21,3,2026-04-28,2026-04-30,0,0,0.0
90369add-12ad-4c7e-86e1-82c5e640be36,Social Media,11.01,4,2026-01-01,2026-01-04,0,0,0.0
49399321-2fcd-4bc8-b716-b840acf67167,Organic Search,41.66,8,2026-04-18,2026-04-21,0,0,0.0
0b76c01b-5227-4f74-a3c5-64f73a3b29e4,Email Campaign,32.87,0,2025-08-04,2025-08-05,0,0,0.0
894792be-d3b2-4906-a06f-aecd15a0d308,Google Ads,9.69,2,2025-12-08,2025-12-12,0,0,0.0
378e8f24-2fb5-4389-8820-318b62e3e8ad,Google Ads,49.08,4,2026-02-20,2026-02-21,1,0,334.37
44ff2615-0800-421a-82aa-68a16140fb1c,Organic Search,80.23,4,2026-02-12,2026-03-03,1,1,481.21
1451d6b6-03aa-4210-9b2b-e894e3167916,Referral,10.47,0,2025-10-02,2025-10-06,0,0,0.0
d8ea162e-c763-4900-885e-bea0f73cf22a,Google Ads,13.83,5,2025-10-27,2025-11-01,0,0,0.0
8ad36166-3739-4fde-955c-c7e9ea806bfa,Social Media,23.15,9,2025-12-15,2026-01-12,1,0,278.34
b324d4ca-63d7-44c4-9527-c71ea1a86fdc,Organic Search,112.68,7,2026-02-06,2026-02-20,1,0,281.19
ba3a0ebe-daab-464d-8069-4ff2c676ceb1,Organic Search,14.92,5,2025-10-02,2025-10-03,0,0,0.0
190c82b6-ee5d-44ca-94a0-74438cea5411,Referral,49.5,4,2026-04-25,2026-04-30,0,0,0.0
bdf6c8e9-7ddb-4647-a45d-0b64a569644d,Google Ads,19.63,4,2025-11-09,2025-11-13,0,0,0.0
adfb8765-2b01-4d8c-80cc-79f3c0684889,Social Media,40.52,3,2025-07-16,2025-07-17,1,0,430.46
21fca911-afb0-43fa-8052-dc49c407a3a6,Social Media,31.37,3,2025-12-29,2026-01-03,0,0,0.0
e5bfb6c0-1880-4af9-b5a3-b37ebc7e1fe4,Google Ads,22.03,5,2025-09-10,2025-09-14,0,0,0.0
07a7f555-d221-4cbc-88dd-ef7eb9263c0f,Social Media,3.96,8,2026-01-20,2026-01-20,0,0,0.0
0561b611-477c-4008-8be1-18c3f31faf6e,Direct,15.28,0,2026-02-13,2026-02-15,0,0,0.0
e7b0c394-d945-45ec-9edb-774809eedef5,Organic Search,50.18,3,2025-07-02,2025-07-06,1,0,93.75
d2ca45c1-1764-42f9-9ee8-365e47fff2d5,Direct,28.67,10,2025-09-23,2025-09-28,1,0,454.3
ab4ca4be-ce5e-4e70-b41b-5dc2255ac725,Google Ads,13.38,10,2025-08-24,2025-09-03,1,0,53.09
5b1e8343-eefc-42ae-abab-2e6d6b7cc265,Social Media,33.4,6,2026-03-09,2026-03-14,0,0,0.0
b2bea954-610b-4bdf-b406-5a48a621fd67,Google Ads,20.42,7,2025-07-11,2025-08-08,1,0,176.27
6e8e5674-3c6c-41ab-b64c-f6531754a79d,Referral,14.66,9,2026-01-31,2026-02-28,1,0,419.53
ae15cb77-209b-48a7-84fc-9100e3a0b43c,Organic Search,6.33,5,2025-11-26,2025-11-26,0,0,0.0
02de7263-e7a8-410d-9cb0-0e450de1601f,Google Ads,12.9,7,2026-01-24,2026-01-26,0,0,0.0
d8727816-21c1-43cd-8b32-9639fb4c597a,Direct,51.92,4,2026-03-18,2026-04-15,1,0,179.69
ef441212-1c6a-4be9-ba29-1333b43ff25a,Google Ads,80.8,0,2025-05-15,2025-05-19,0,0,0.0
aae097d4-cf73-47bd-998c-66edb1943c64,Direct,14.92,10,2025-09-05,2025-09-09,1,0,144.76
a1ccb7bc-e252-4b88-96fa-847e6e5bcc4c,Organic Search,117.04,6,2026-05-09,2026-05-18,1,0,100.38
2517c8e1-7367-4c7f-b1de-8afa16db471f,Organic Search,16.56,4,2025-09-02,2025-09-03,0,0,0.0
874c6003-d136-4bae-9c84-de6da4bc4dfa,Organic Search,32.17,8,2025-11-19,2025-11-24,0,0,0.0
eed57792-2102-4db6-87c6-6ac876ba87ef,Social Media,34.59,4,2025-10-01,2025-10-28,1,0,67.83
947d096a-e77e-482d-972d-70c884876a2c,Google Ads,29.16,10,2025-09-02,2025-09-17,1,0,444.04
49f6e359-a139-4d84-9656-09048e3ca74f,Organic Search,10.01,3,2025-11-21,2025-11-26,0,0,0.0
b97a9630-afa0-4ca5-bdfd-3e9dec790705,Direct,12.64,8,2026-01-08,2026-01-09,0,0,0.0
40577880-aeab-4c2f-9faa-bf82fbee9921,Social Media,15.08,2,2025-09-27,2025-09-30,0,0,0.0
9e587b20-7107-4dcd-a105-39f7482c4012,Organic Search,9.12,1,2026-02-15,2026-02-18,0,0,0.0
37755831-41b1-494f-ac11-5acc59ce971f,Social Media,14.25,4,2025-12-20,2025-12-21,0,0,0.0
